1-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 1-ΨΗΦΙΟ;2-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 2-ΨΗΦΙΟ;3-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 3-ΨΗΦΙΟ;4-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 4-ΨΗΦΙΟ
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;811;Χειριστές εγκαταστάσεων ορυχείων και εγκαταστάσεων επεξεργασίας μεταλλευμάτων;8111;Χειριστές εξορυκτικών μηχανημάτων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;811;Χειριστές εγκαταστάσεων ορυχείων και εγκαταστάσεων επεξεργασίας μεταλλευμάτων;8112;Χειριστές μηχανημάτων εμπλουτισμού και επεξεργασίας εν γένει ορυκτών μεταλλευμάτων και πετρωμάτων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;811;Χειριστές εγκαταστάσεων ορυχείων και εγκαταστάσεων επεξεργασίας μεταλλευμάτων;8113;Χειριστές γεωτρύπανων διάνοιξης φρεάτων και ασκούντες συναφή επαγγέλματα
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;812;Χειριστές εγκαταστάσεων μεταλλουργίας;8121;Χειριστές κλιβάνων μεταλλουργίας
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;812;Χειριστές εγκαταστάσεων μεταλλουργίας;8122;Χειριστές κλιβάνων ανάτηξης ή αναθέρμανσης μετάλλων, μηχανημάτων χύτευσης μετάλλων και χειριστές ελάστρων μεταλλουργίας
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;812;Χειριστές εγκαταστάσεων μεταλλουργίας;8123;Χειριστές μηχανημάτων θερμικής κατεργασίας μετάλλων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;812;Χειριστές εγκαταστάσεων μεταλλουργίας;8124;Χειριστές μηχανημάτων συρματουργίας και σωληνουργίας με εξέλκυση μετάλλων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;813;Χειριστές εγκαταστάσεων υαλουργίας, κεραμικής και συναφών βιομηχανιών;8131;Χειριστές κλιβάνων υαλουργίας, αγγειοπλαστικής, κεραμουργίας και συναφών μηχανημάτων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;813;Χειριστές εγκαταστάσεων υαλουργίας, κεραμικής και συναφών βιομηχανιών;8139;Χειριστές βιομηχανικών εγκαταστάσεων υαλουργίας, αγγειοπλαστικής και κεραμουργίας μ.α.κ.
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;814;Χειριστές εγκαταστάσεων επεξεργασίας ξύλου;8140;Χειριστές εγκαταστάσεων επεξεργασίας ξύλου
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;815;Χειριστές εγκαταστάσεων παραγωγής χαρτοπολτού, χαροποιίας και χαρτονοποιίας;8151;Χειριστές εγκαταστάσεων παραγωγής χαρτοπολτού 
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;815;Χειριστές εγκαταστάσεων παραγωγής χαρτοπολτού, χαροποιίας και χαρτονοποιίας;8152;Χειριστές εγκαταστάσεων χαροποιίας και χαρτονοποιίας
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;816;Χειριστές εγκαταστάσεων χημικής επεξεργασίας;8161;Χειριστές μηχανών θραύσης, άλεσης και ανάμιξης χημικών ουσιών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;816;Χειριστές εγκαταστάσεων χημικής επεξεργασίας;8162;Χειριστές εγκαταστάσεων χημικής - θερμικής επεξεργασίας
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;816;Χειριστές εγκαταστάσεων χημικής επεξεργασίας;8163;Χειριστές εξοπλισμού χημικής διήθησης και χημικού διαχωρισμού
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;816;Χειριστές εγκαταστάσεων χημικής επεξεργασίας;8164;Χειριστές χημικών αποστακτήρων και αντιδραστήρων (πλην πετρελαίου και φυσικού αερίου)
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;816;Χειριστές εγκαταστάσεων χημικής επεξεργασίας;8165;Χειριστές εγκαταστάσεων διύλησις πετρελαίου και φυσικού αερίου
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;816;Χειριστές εγκαταστάσεων χημικής επεξεργασίας;8169;Χειριστές εγκαταστάσεων χημικής επεξεργασίας μ.α.κ.
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;817;Χειριστές εγκαταστάσεων παραγωγής ενέργειας και συναφών εγκαταστάσεων;8171;Χειριστές εγκαταστάσεων παραγωγής και διανομής ενέργειας
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;817;Χειριστές εγκαταστάσεων παραγωγής ενέργειας και συναφών εγκαταστάσεων;8172;Θερμαστές ατμομηχανών και ατμολέβητων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;817;Χειριστές εγκαταστάσεων παραγωγής ενέργειας και συναφών εγκαταστάσεων;8173;Χειριστές αποτεφρωτικών κλιβάνων, εγκαταστάσεων ύδρευσης και συναφών σταθερών εγκαταστάσεων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);81;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων;818;Χειριστές βιομηχανικών ρομπότ;8180;Χειριστές βιομηχανικών ρομπότ
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);82;Χειριστές μηχανών παραγωγής προϊόντων από μέταλλα και ορυκτά;821;Χειριστές εργαλειομηχανών παραγωγής και επεξεργασίας μεταλλικών προϊόντων;8210;Χειριστές εργαλειομηχανών παραγωγής και επεξεργασίας μεταλλικών προϊόντων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);82;Χειριστές μηχανών παραγωγής προϊόντων από μέταλλα και ορυκτά;822;Χειριστές μηχανών παραγωγής προϊόντων από τσιμέντο και από άλλα μη μεταλλικά ορυκτά;8220;Χειριστές μηχανών παραγωγής προϊόντων από τσιμέντο και από άλλα μη μεταλλικά ορυκτά  
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;831;Χειριστές μηχανών παραγωγής φαρμακευτικών προϊόντων, καλλυντικών και απορρυπαντικών;8310;Χειριστές μηχανών παραγωγής φαρμακευτικών προϊόντων, καλλυντικών και απορρυπαντικών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;832;Χειριστές μηχανών παραγωγής πυρομαχικών και εκρηκτικών υλών;8320;Χειριστές μηχανών παραγωγής πυρομαχικών και εκρηκτικών υλών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;833;Χειριστές μηχανών φινιρίσματος, επιμετάλλωσης και επίχρισης μεταλλικών προϊόντων;8330;Χειριστές μηχανών φινιρίσματος, επιμετάλλωσης και επίχρισης μεταλλικών προϊόντων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;833;Χειριστές μηχανών φινιρίσματος, επιμετάλλωσης και επίχρισης μεταλλικών προϊόντων;8341;Χειριστές μηχανών παραγωγής και επεξεργασίας φωτογραφικού και κινηματογραφικού φίλμ
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;833;Χειριστές μηχανών φινιρίσματος, επιμετάλλωσης και επίχρισης μεταλλικών προϊόντων;8349;Άλλοι χειριστές μηχανών παραγωγής χημικών προϊόντων μ.α.κ.
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;833;Χειριστές μηχανών φινιρίσματος, επιμετάλλωσης και επίχρισης μεταλλικών προϊόντων;8351;Χειριστές μηχανών παραγωγής  προϊόντων από ελαστικό 
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;833;Χειριστές μηχανών φινιρίσματος, επιμετάλλωσης και επίχρισης μεταλλικών προϊόντων;8352;Χειριστές μηχανών παραγωγής  προϊόντων από  πλαστικό
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);83;Χειριστές μηχανών παραγωγής χημικών προϊόντων και προϊόντων από πλαστικό και καουτσούκ;841;Χειριστές μηχανών παραγωγής  προϊόντων ξύλου ;8410;Χειριστές μηχανών παραγωγής  προϊόντων ξύλου 
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);84;Χειριστές μηχανών παραγωγής  προϊόντων ξύλου και χαρτιού  χειριστές εκτυπωτικών εν γένει μηχανημάτων;842;Χειριστές εκτυπωτικών μηχανημάτων, μηχανών βιβλιοδεσίας και μηχανών παραγωγής προϊόντων από χαρτί και χαρτόνι;8421;Χειριστές εκτυπωτικών μηχανημάτων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);84;Χειριστές μηχανών παραγωγής  προϊόντων ξύλου και χαρτιού  χειριστές εκτυπωτικών εν γένει μηχανημάτων;842;Χειριστές εκτυπωτικών μηχανημάτων, μηχανών βιβλιοδεσίας και μηχανών παραγωγής προϊόντων από χαρτί και χαρτόνι;8422;Χειριστές μηχανών βιβλιοδεσίας και φινιρίσματος εκτυπώσεων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);84;Χειριστές μηχανών παραγωγής  προϊόντων ξύλου και χαρτιού  χειριστές εκτυπωτικών εν γένει μηχανημάτων;842;Χειριστές εκτυπωτικών μηχανημάτων, μηχανών βιβλιοδεσίας και μηχανών παραγωγής προϊόντων από χαρτί και χαρτόνι;8423;Χειριστές μηχανών παραγωγής  προϊόντων από χαρτί και χαρτόνι 
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);84;Χειριστές μηχανών παραγωγής  προϊόντων ξύλου και χαρτιού  χειριστές εκτυπωτικών εν γένει μηχανημάτων;851;Χειριστές μηχανών προπαρασκευής υφαντουργικών ινών, υφαντικών και πλεκτικών μηχανών;8511;Χειριστές μηχανών προπαρασκευής  ινών, κλωστικών μηχανών και στριπτηρίων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;851;Χειριστές μηχανών προπαρασκευής υφαντουργικών ινών, υφαντικών και πλεκτικών μηχανών;8512;Χειριστές υφαντικών μηχανών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;851;Χειριστές μηχανών προπαρασκευής υφαντουργικών ινών, υφαντικών και πλεκτικών μηχανών;8513;Χειριστές πλεκτικών μηχανών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;852;Χειριστές  μηχανών αποχρωματισμού, βαφής και φινιρίσματος υφαντουργικών προϊόντων;8520;Χειριστές  μηχανών αποχρωματισμού, βαφής και φινιρίσματος υφαντουργικών προϊόντων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;853;Χειριστές μηχανημάτων πλυντηρίων, στεγνοκαθαριστηρίων και πρεσσών σιδερώματος ενδυμάτων και ειδών νοικοκυριού;8530;Χειριστές μηχανημάτων πλυντηρίων, στεγνοκαθαριστηρίων και πρεσσών σιδερώματος ενδυμάτων και ειδών νοικοκυριού
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;854;Χειριστές μηχανών προπαρασκευής γούνας και δέρματος;8540;Χειριστές μηχανών προπαρασκευής γούνας και δέρματος
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;855;Χειριστές μηχανών υποδηματοποίας, κατασκευής ειδών αποσκευής και παρόμοιων ειδών;8550;Χειριστές μηχανών υποδηματοποίας, κατασκευής ειδών αποσκευής και παρόμοιων ειδών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;859;Χειριστές μηχανών υφαντουργίας και παραγωγής ειδών από δέρμα και γούνα μ.α.κ;8590;Χειριστές μηχανών υφαντουργίας και παραγωγής ειδών από δέρμα και γούνα μ.α.κ
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);85;Χειριστές μηχανών παραγωγής κλωστοϋφαντουργικών προϊόντων, γούνινων και δερμάτινων προϊόντων;861;Χειριστές μηχανών επεξεργασίας κρεάτων και ψαριών;8610;Χειριστές μηχανών επεξεργασίας κρεάτων και ψαριών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;862;Χειριστές μηχανών παραγωγής γαλακτοκομικών προϊόντων;8620;Χειριστές μηχανών παραγωγής γαλακτοκομικών προϊόντων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;863;Χειριστές μηχανών αρτοποιίας - ζαχαροπλαστικής και παραγωγής προϊόντων από δημητριακά και σοκολάτα;8630;Χειριστές μηχανών αρτοποιίας - ζαχαροπλαστικής και παραγωγής προϊόντων από δημητριακά και σοκολάτα
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;864;Χειριστές μηχανών παραγωγής ειδών διατροφής μ.α.κ.;8641;Χειριστές μηχανών άλεσης δημητριακών και καρυκευμάτων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;864;Χειριστές μηχανών παραγωγής ειδών διατροφής μ.α.κ.;8642;Χειριστές μηχανών επεξεργασίας φρούτων, λαχανικών και κελυφωτών καρπών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;864;Χειριστές μηχανών παραγωγής ειδών διατροφής μ.α.κ.;8643;Χειριστές μηχανών παραγωγής ζάχαρης
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;864;Χειριστές μηχανών παραγωγής ειδών διατροφής μ.α.κ.;8644;Χειριστές μηχανών επεξεργασίας τσαγιού, καφέ και κακάο
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;865;Χειριστές μηχανημάτων ποτοποιίας και ζυθοποιίας;8650;Χειριστές μηχανημάτων ποτοποιίας και ζυθοποιίας
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;866;Χειριστές μηχανημάτων επεξεγασίας καπνού και παραγωγής προϊόντων καπνού;8660;Χειριστές μηχανημάτων επεξεγασίας καπνού και παραγωγής προϊόντων καπνού
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);86;Χειριστές μηχανών παραγωγής ειδών διατροφής, ποτών και καπνού;871;Συναρμολογητές - εφαρμοστές μηχανημάτων και μηχανών;8710;Συναρμολογητές - εφαρμοστές μηχανημάτων και μηχανών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;872;Συναρμολογητές - εφαρμοστές ηλεκτρολογικού και ηλεκτρονικού εξοπλισμού;8721;Συναρμολογητές - εφαρμοστές ηλεκτρολογικού εξοπλισμού
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;872;Συναρμολογητές - εφαρμοστές ηλεκτρολογικού και ηλεκτρονικού εξοπλισμού;8722;Συναρμολογητές - εφαρμοστές  ηλεκτρονικού εξοπλισμού
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;873;Άλλοι συναρμολογητές;8731;Συναρμολογητές προϊόντων από μέταλλο, ελαστικό και πλαστικό
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;873;Άλλοι συναρμολογητές;8732;Συναρμολογητές προϊόντων από ξύλο και συναφών προϊόντων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;873;Άλλοι συναρμολογητές;8733;Συναρμολογητές προϊόντων από χαρτόνι, ύφασμα ξύλο και συναφών προϊόντων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;873;Άλλοι συναρμολογητές;8734;Συναρμολογητές σύνθετων προϊόντων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;874;Άλλοι χειριστές μηχανών μ.α.κ.;8740;Άλλοι χειριστές μηχανών μ.α.κ.
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);87;Συναρμολογητές (μονταδόροι) και χειριστές μηχανημάτων μ.α.κ.;881;Μηχανοδηγοί και ασκούντες συναφή επαγγέλματα;8811;Μηχανοδηγοί σιδηροδρόμων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;881;Μηχανοδηγοί και ασκούντες συναφή επαγγέλματα;8812;Τροχοπεδητές, σηματοδότες και κλειδούχοι σιδηροδρόμων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;882;Οδηγοί αυτοκινούμενων οχημάτων;8821;Οδηγοί μοτοσυκλετών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;882;Οδηγοί αυτοκινούμενων οχημάτων;8822;Οδηγοί αυτοκινήτων, ταξί και μικρών φορτηγών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;882;Οδηγοί αυτοκινούμενων οχημάτων;8823;Οδηγοί λεωφορείων και τραμ
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;882;Οδηγοί αυτοκινούμενων οχημάτων;8824;Οδηγοί φορτηγών και βαρέων φορτηγών
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;883;Χειριστές γερανών, γερανοφόρων οχημάτων, ανυψωτήρων και παρόμοιων;8830;Χειριστές μηχανοκίνητων αγροτικών και δασοκομικών μηχανημάτων και εξοπλισμού
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;884;Χειριστές χωματουργικών μηχανημάτων και μηχανημάτων δομικών έργων;8840;Χειριστές χωματουργικών μηχανημάτων και μηχανημάτων δομικών έργων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;885;Χειριστές γερανών, γερανοφόρων οχημάτων, ανυψωτήρων και παρόμοιων;8851;Χειριστές γερανών και παρόμοιων μηχανημάτων
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;885;Χειριστές γερανών, γερανοφόρων οχημάτων, ανυψωτήρων και παρόμοιων;8852;Χειριστές χειροκίνητων μηχανημάτων ανύψωσης
8;Χειριστές σταθερών βιομηχανικών εγκαταστάσεων, μηχανημάτων και εξοπλισμού και συναρμολογητές (μονταδόροι);88;Οδηγοί μέσων μεταφοράς και χειριστές κινητού εξοπλισμού;886;Ναυτικοί - πλήρωμα καταστρώματος και ασκούντες συναφή επαγγέλματα;8860;Ναυτικοί - πλήρωμα καταστρώματος και ασκούντες συναφή επαγγέλματα
